ztfname,zHD,zHDERR,mB,mBERR,x1,x1ERR,c,cERR,cov_mB_x1,cov_mB_c,cov_x1_c,host_logmass,host_logmass_err,host_logmass_local,host_logmass_local_err,host_color,host_color_err,host_color_local,host_color_local_err,HR_tripp,HR_tripp_err,HR_tripp_err_nosigint
ZTF20aahkgcz,0.041119,1.158e-05,17.24081890341823,0.033510812895735986,0.603934,0.0828246,0.0686052,0.0283039,0.00026507466461534644,0.0008212579633051998,3.51658e-05,9.415,0.1044030650891055,9.079,0.055,0.71769653,0.020615528128,0.95269653,0.020615528128,-0.027400227945425678,0.1802987655270899,0.06006367330252569
ZTF20aahpwym,0.0527657,0.00300832,17.678343878162345,0.03666929419896175,1.02391,0.151413,0.0169641,0.0320105,0.0013747386599770191,0.0009725061472713503,0.000221557,8.474,0.1104943437466371,8.202,0.043,0.89969653,0.065368187982,0.77469653,0.08139410298,0.061244744958200065,0.18536586043947662,0.07389521105232404
ZTF20aahpxzz,0.0527625,1.528e-05,17.564566619872977,0.03780340820341077,-0.140513,0.165921,-0.0134549,0.0338197,0.0014215017190744035,0.0010502427550822865,0.000224538,10.864,0.1021812115802117,10.483,0.034,1.31569653,0.018439088915,1.43469653,0.017691806013,-0.12386205927082224,0.18752433559475637,0.07915413091086784
ZTF20aahqbib,0.0555539,1.522e-05,17.872460231847924,0.03832816529955916,-2.07425,0.181002,0.000396374,0.03492,0.0010794057151078753,0.0010887209557893342,2.15407e-05,11.078,0.1262101422231985,8.319,0.145,1.39169653,0.017691806013,1.40669653,0.099020199959,-0.23885795098154938,0.18934876285605007,0.08338437500585273
ZTF20aahtjat,0.0596327,0.0016479,18.078648603439525,0.038020994440758835,-0.35924,0.249502,-0.00873664,0.0324972,0.0032108881563007187,0.0010456542639925893,0.00148394,10.077,0.1021812115802117,8.005,0.375,0.99769653,0.019104973175,1.08369653,0.409003667465,0.07955092893444157,0.18602326744751285,0.07552917338253405
ZTF20aahtral,0.0597524,0.00399531,18.480524078247043,0.05074182379376197,0.61616,0.420085,0.183221,0.0410341,0.012351797924408624,0.0018285794626506575,0.00774693,10.828,0.1056219674120871,9.007,0.036,1.18969653,0.018439088915,1.12069653,0.034058772732,0.03577552552707514,0.19068649981366886,0.08637905539648098
ZTF20aaiawlj,0.0367054,0.00015044,17.455173898477224,0.05191354394830872,0.642599,0.361225,0.185244,0.0401511,0.0091526653808798,0.0017560743717608637,0.00321012,10.492,0.1256025477448606,10.117,0.095,1.17169653,0.017691806013,1.29269653,0.017691806013,0.040757501302558646,0.19585744222245996,0.09726323906761605
ZTF20aaifyab,0.0541365,0.00141685,18.022246701080203,0.040946861580491815,-0.643933,0.228093,0.0924196,0.0359002,-0.000717898392380739,0.001187028730116392,-0.000968539,10.564,0.1136485811614029,9.418,0.064,1.14969653,0.018439088915,1.20869653,0.018439088915,-0.11008003040869545,0.19204375097836923,0.08933533617691201
ZTF20aaifyrs,0.0338601,1.414e-05,16.78325708918198,0.042293657511480606,-1.26074,0.147659,0.00805259,0.0358331,0.001636709948444941,0.0012549392473288508,2.76444e-05,10.642,0.1238103388251562,9.717,0.057,1.56069653,0.018439088915,1.55869653,0.019104973175,-0.21362176222595186,0.18887011956122465,0.08229168890642169
ZTF20aaifyvz,0.0578042,0.00448219,18.629648038037693,0.050181706267271066,0.514813,0.268356,0.287686,0.0385797,0.006097627199288572,0.0016281118043022826,0.0016176,9.299,0.1198165264060012,8.933,0.03,1.11769653,0.02334523506,1.07669653,0.024839484697,-0.07079859331360533,0.1924548166667635,0.09021561094532114
ZTF20aakodiq,0.0459282,1.248e-05,17.445736832983098,0.03865445778957814,1.32103,0.204823,0.0125433,0.0332251,0.002396166303373974,0.001089260511872093,0.0010324,9.262,0.1033247308247159,8.225,0.04,0.61169653,0.023021728866,0.44769653,0.065115282384,0.18521787288922736,0.18581547227499226,0.07501592988678077
ZTF20aakyoez,0.0407329,0.00042416,17.68619922305156,0.03211507614269473,-0.317463,0.0480983,0.0938464,0.0256143,-3.461876708421686e-05,0.0007177845636929124,-8.42211e-05,9.512,0.1041201229350023,8.131,0.02,0.97169653,0.035383612026,0.35769653,0.059933296255,0.23228803184187755,0.1778959468880429,0.05241152467915214
ZTF20aalbjpf,0.0431641,0.00448219,17.38581986099523,0.03567664008128103,-0.17017,0.24806,-0.00170256,0.0319518,0.0013268859371481148,0.000961218851450739,0.000577705,9.306,0.1030776406404415,8.765,0.028,0.67669653,0.021400934559,0.59669653,0.025,0.11058095953215583,0.18669870971725883,0.0771777701808576
ZTF20aalbjqh,0.041529,1.414e-05,17.423279623320557,0.03600631544565919,-0.630929,0.249249,0.0345706,0.032316,0.001220044423241244,0.0009822994908745535,0.000573786,10.08,0.1023914058893616,8.673,0.027,0.80269653,0.019209372712,0.63369653,0.027784887979,0.06351966733112192,0.18694649602953212,0.07777526841946521
ZTF20aalrksw,0.0305038,0.0045607,16.585641425230065,0.03830289211147878,1.12834,0.254841,-0.0399504,0.0328304,0.0029010507942270215,0.0010823584772100912,0.00180183,7.379,0.1293213052826177,7.365,0.198,0.47569653,0.128809937505,0.45069653,0.246732648833,0.29666563570962057,0.18515772719596027,0.07337154721261943
ZTF20aalrptc,0.0539603,2.085e-05,18.125359166366756,0.04164037083758846,-1.31599,0.21865,0.120583,0.0366681,0.0032745330214993544,0.0012692784523571875,0.00160281,10.319,0.1059481005020854,9.451,0.038,1.00169653,0.018439088915,1.18569653,0.019849433241,-0.17885195598273407,0.18903624705473437,0.08267226076828046
ZTF20aamdhut,0.039113,0.00049187,17.253236389241863,0.05328258202330497,1.17758,0.365491,0.0639355,0.0432916,0.008530987124863554,0.0020278491088763,0.00504657,9.631,0.1109233969908963,8.907,0.065,0.86969653,0.019849433241,1.02669653,0.022022715546,0.17364847550480542,0.1935521074688519,0.09253333618558227
ZTF20aamkyyx,0.049664,1.574e-05,18.07322211463063,0.03569475486281031,-2.12777,0.17733,0.0772847,0.0316112,0.0009388927055487908,0.0009530331121922207,0.000460114,10.315,0.1156027681329474,9.741,0.043,1.37569653,0.018439088915,1.43569653,0.019104973175,-0.03872255636756648,0.18445711467015155,0.07158510426364856
ZTF20aamttni,0.0535084,1.377e-05,17.897721614650525,0.039840937688622076,-0.487253,0.196332,0.0977874,0.0347214,0.0021029644817564725,0.001141104885125944,0.000322007,9.938,0.1049952379872535,8.892,0.031,0.86069653,0.019849433241,0.80569653,0.03905124838,-0.20390666491278914,0.18894238627518165,0.08245741525999915
ZTF20aanaibf,0.0533303,0.00141408,17.383364911178404,0.05768843352888255,1.86951,0.657467,0.0691036,0.0504048,0.01968542180722365,0.0022038725627364767,0.00586432,10.799,0.1262101422231985,10.839,0.069,1.15669653,0.017691806013,1.22869653,0.016278820596,-0.29488222620090787,0.2285260763198087,0.15272251817635482
ZTF20aanvpzo,0.0370477,1.31e-05,17.20369242042798,0.04618890703852194,-1.71611,0.21893,-0.0278928,0.0410499,0.0008624723678485698,0.0015635554361913093,-0.00109587,10.797,0.148660687473185,8.828,0.046,1.34669653,0.018439088915,1.36069653,0.028284271247,0.08511819149297443,0.19784182721800753,0.1011997460320921
ZTF20aanvsds,0.0595214,0.00310846,18.723676945065918,0.04472459415994947,-0.258424,0.281439,0.129827,0.0370627,0.0032932868816662186,0.0014243597375892777,0.000853878,10.009,0.1131768527570898,8.933,0.041,1.06169653,0.019849433241,1.05569653,0.039962482405,0.3257293824689243,0.1916209757165663,0.08842283830871346
ZTF20aanyxvu,0.0439467,0.00297321,17.65384546000592,0.03611981833142385,1.10447,0.166316,0.126306,0.0308919,0.000801734779134954,0.0009367202226436144,-4.2954e-05,10.278,0.1007174264961133,8.415,0.03,0.82969653,0.019104973175,0.64969653,0.047507894081,0.12782573253702847,0.1845932206540204,0.07193508956986054
ZTF20aaodkvl,0.0257945,9.725e-05,16.41992862476313,0.04164070111425188,-1.93526,0.230746,-0.00421688,0.0375378,0.0018675794840242405,0.0013001987077836416,0.000530388,10.619,0.1744964183013508,9.461,0.138,1.37169653,0.018439088915,1.28469653,0.019104973175,-0.03281290424205688,0.19182138011431857,0.08885629898303152
ZTF20aaoojli,0.0510364,1.76e-05,17.74294739261658,0.03546979477599298,-0.655991,0.175998,0.0416594,0.0304942,0.001138851615831709,0.0008884894648863886,8.82291e-05,9.984,0.1038460398859773,9.199,0.025,0.79169653,0.02,0.99069653,0.019104973175,-0.11335103323917779,0.18481187491536427,0.07249433846675371
ZTF20aaosoct,0.0591,1.414e-05,18.034709155338415,0.03665982703003407,1.09146,0.158647,0.0475983,0.0326734,0.0007119159146924341,0.0009679541001335977,-0.000486558,8.837,0.1256025477448606,8.539,0.05,0.50769653,0.030886890423,0.46169653,0.029681644159,0.08889260893931525,0.1877816670716837,0.07976186111306989
ZTF20aaowuim,0.0269518,1.289e-05,16.401330320824485,0.03600860189588675,0.127649,0.150794,0.0769235,0.0313041,0.0006626469427505246,0.0009407878640454255,0.000417128,10.262,0.1004987562112089,9.819,0.077,0.84069653,0.020615528128,1.15969653,0.019209372712,-0.10455885690310598,0.18359306872850367,0.06932831229122104
ZTF20aapadwx,0.0375233,1.325e-05,17.0838965287683,0.03939529737437807,-1.48125,0.163892,-0.0461573,0.0366484,0.00022210826779272207,0.0011729214923286687,-0.000774951,10.413,0.1113597772986279,9.764,0.035,1.30769653,0.019849433241,1.31169653,0.018439088915,0.032211695627282225,0.19201786142716382,0.0892796679376748
ZTF20aapcmur,0.042178,1.442e-05,17.349060274673135,0.044666987060960714,-1.69149,0.250153,-0.045818,0.0407526,0.002817089076813633,0.0014902877811798826,0.000608414,10.522,0.1672004784682149,7.489,0.319,1.26169653,0.017691806013,1.29169653,0.87010401677,0.04818801859160504,0.1964838634763968,0.09851856985670938
ZTF20aaqhtcd,0.058253,0.00399531,18.597693762590254,0.03404268321444731,-1.2844,0.117492,0.11324,0.0275163,0.00035889279072730956,0.0008014181379709899,0.000172168,9.101,0.1066255128944288,8.778,0.035,0.77269653,0.027018512172,0.79569653,0.043863424399,0.1534363973959748,0.17979997582725496,0.05854939203340599
ZTF20aaqpxtm,0.0522959,1.757e-05,17.529840040188727,0.03669311742179201,1.30724,0.140207,0.0853913,0.0273623,0.002080975662049535,0.0008092561828531573,0.000149671,9.77,0.1056219674120871,8.404,0.044,0.75269653,0.021400934559,0.69869653,0.065741919656,-0.23463897923089003,0.18182684285698258,0.06450581976331929
ZTF20aaqshoz,0.0441717,1.214e-05,17.072222380013255,0.04841317193627701,0.282035,0.229373,-0.0627621,0.0344553,0.006503134247864634,0.001275511895182271,0.0011559,9.953,0.1104943437466371,8.371,0.043,0.87569653,0.018439088915,0.92669653,0.09211405973,-0.012418096860869454,0.19070834485782157,0.08642726883576612
ZTF20aaqtebg,0.0355233,1.974e-05,17.001218271680813,0.042656882201522535,-1.39409,0.129828,-0.0131621,0.0348561,0.0019859792208888477,0.0012226361924245323,0.000489404,10.373,0.1016070863670443,9.996,0.031,0.99669653,0.018439088915,1.24969653,0.019104973175,-0.04392156101391692,0.18668930457153682,0.0771550156594115
ZTF20aaqvzko,0.0465316,0.00385519,16.904800033710462,0.042607119375181565,-0.0380081,0.150383,-0.0397495,0.0315292,0.002586869073241882,0.0010874876076886785,0.000585844,10.582,0.1096585609973065,7.81,0.519,1.04469653,0.020615528128,1.43669653,0.700017856915,-0.41907300509721945,0.1841056618400259,0.07067456912888798
ZTF20aascwar,0.0479531,1.299e-05,17.75240498231214,0.043855519225350754,-0.578122,0.129553,0.181866,0.0303612,0.0027647950476896097,0.0010082393621062076,-0.000133471,10.555,0.1069766329625306,8.743,0.029,1.03969653,0.018384776311,0.93769653,0.029206163733,-0.3817761668403866,0.18546507634284481,0.07414374243897626
ZTF20aasdibr,0.0547354,1.43e-05,18.178784456437924,0.07103766748943342,-1.94416,0.244002,0.0192362,0.0511135,0.00908692488472585,0.0029579200936632544,0.00291446,10.479,0.175316856006489,9.516,0.101,1.30869653,0.018439088915,1.30969653,0.019209372712,0.06107859051267811,0.20286641911888112,0.11070132793294546
ZTF20aasitqe,0.0470559,0.00335596,17.700135042462477,0.08843364433770583,1.00205,0.459988,0.0360658,0.0486021,0.030764228610707826,0.0029151918685398955,0.00520294,6.516,0.2416609194718914,6.538,0.371,0.42569653,0.477126817523,0.48269653,0.84498343179,0.26807916156473466,0.2231506431667873,0.1445552127934196
ZTF20aasiwcu,0.0525445,0.00308707,17.442236005488436,0.0559570961614947,-0.431218,0.318893,-0.0485549,0.035945,0.012598440369775223,0.0016114067897185858,0.00365676,10.183,0.1019803902718557,6.635,0.52,0.75569653,0.018439088915,0.40869653,2.693483432286,-0.1724751518987487,0.19174899734040415,0.08869993224941218
ZTF20aattqbi,0.0584755,1.419e-05,17.78745231585874,0.03852247547050505,0.354012,0.163147,0.036324,0.0311158,0.0020091061687846088,0.0009964482058560581,0.0005752,10.166,0.1062826420446913,9.303,0.037,1.12069653,0.021260291625,1.02769653,0.049819674828,-0.20429557623243733,0.18385581864558218,0.07002115430237635
ZTF20aattqcv,0.0588581,0.00410366,17.853979132237605,0.03740151404567697,1.52951,0.191705,0.030458,0.0319046,0.001702820633270846,0.0009531180180665412,-0.000103111,8.879,0.1028396810574595,8.594,0.032,0.49169653,0.04295346319,0.67169653,0.048754486973,0.03010830993191084,0.18754155780251341,0.07919492346731243
ZTF20aatvsjw,0.05087,1.414e-05,17.277064841456216,0.03978397147639713,1.06332,0.279951,-0.0125593,0.0336431,0.0023410108887268384,0.0011284858912119359,0.000636491,10.224,0.1066255128944288,8.091,0.224,1.06969653,0.018439088915,0.89569653,0.264612924854,-0.16844911622820552,0.18918619573926032,0.08301455690596507
ZTF20aatvzmm,0.0315125,1.465e-05,17.186481292013717,0.051458926069269086,-2.37421,0.163331,0.0745816,0.0389758,0.004773350521382176,0.0017419888178696083,0.00222429,10.258,0.1554380905698471,8.191,0.086,1.31969653,0.018384776311,1.20769653,0.065604877867,-0.010321698329273557,0.18654351246366627,0.0768015757799409
ZTF20aauombk,0.0388687,1.302e-05,16.8332301841247,0.03808004636317653,0.630664,0.140464,-0.134913,0.0289602,-0.00018822740709597592,0.0009137155615368835,-0.000265618,9.068,0.1049952379872535,8.73,0.03,0.61969653,0.022022715546,0.60069653,0.022022715546,0.28628478147553865,0.1817761019501507,0.0643626540797657
ZTF20aauooag,0.0533109,0.00338378,17.482154434747784,0.04389457054952418,-1.31212,0.168211,-0.0506931,0.0357242,0.0020730518299679926,0.0013660572397135413,0.00131038,9.927,0.1268227108999015,9.772,0.081,1.15869653,0.018384776311,1.20069653,0.020518284529,-0.2801590217286114,0.1849204309613159,0.07277063821981225
ZTF20aaupkac,0.0288175,1.181e-05,17.122313616832592,0.06418700157096019,1.38103,0.498258,0.249161,0.0478103,0.019506224965648564,0.002827959861278363,0.0125822,9.03,0.1049952379872535,9.099,0.072,1.03269653,0.023430749028,1.07669653,0.022803508502,0.12503763672728813,0.19167262674986965,0.08853471548039694
ZTF20aaupolv,0.0368,0.0028,17.004186142574383,0.037532005408809826,2.47743,0.139314,0.0519164,0.0303083,0.00048430206773766654,0.0009331150852598489,-0.000512181,7.988,0.1539123126978475,6.196,0.146,1.04769653,0.172817823155,0.58969653,0.575816811147,0.24364478975509846,0.1844457661948063,0.07155585697334038
ZTF20aauqtcp,0.0252341,1.414e-05,16.689631396482053,0.051329901302419316,-0.853982,0.299437,0.148834,0.0415142,0.005418906607796349,0.001767762371453589,0.00120988,10.205,0.1017889974407843,9.743,0.032,0.87469653,0.019209372712,1.00069653,0.019849433241,-0.023441981318545815,0.19746703615514155,0.10046507038715484
ZTF20aaurhzc,0.0332664,0.00017041,17.700458123454066,0.04994395559442718,-2.95159,0.199835,0.187279,0.0418095,0.00038054609486441314,0.0017538543932567106,-0.000369783,10.567,0.1494021418855834,8.61,0.1,1.43569653,0.018439088915,1.44369653,0.038600518131,-0.035415427439501684,0.19480519781091488,0.09512657406923507
ZTF20aaurknv,0.0572763,1.722e-05,18.115208613459313,0.03465164274500806,-0.524407,0.0891355,0.0113624,0.0285369,0.0004500439273624495,0.0008442436066652619,-1.88828e-05,10.526,0.1030776406404415,8.135,0.111,1.00069653,0.018439088915,0.68569653,0.108466584716,0.12115317408416515,0.18081825114805325,0.061605518813174956
ZTF20aaurmtf,0.0416908,0.00140855,17.19195282768318,0.05324642927988706,0.333204,0.363131,0.0576857,0.0393607,0.01259272595350128,0.0018976943844975014,0.00724193,10.342,0.1457257698555749,9.368,0.075,1.23069653,0.019209372712,1.24169653,0.022627416998,-0.11090308593396786,0.18579403064053457,0.07496280292022099
ZTF20aaurzce,0.0274228,1.147e-05,16.237195861588802,0.034032985737032326,0.975443,0.0762336,0.025922,0.0294649,1.985882318047244e-05,0.0008583048710998513,-0.000330716,9.252,0.1113597772986279,8.287,0.075,0.82869653,0.019849433241,1.00069653,0.042011903075,-0.034959325834998584,0.18208898941568016,0.06524109185493202
ZTF20aautscv,0.0592179,1.461e-05,17.950608802764563,0.035160893935128015,0.00524401,0.155031,0.027507,0.033611,0.0006903320290170665,0.0009158150020877321,-0.000542855,10.752,0.1379311422413372,9.396,0.104,1.23969653,0.017691806013,1.20469653,0.021931712199,-0.09118957977399599,0.18985557720045665,0.08452893110715734
ZTF20aautzif,0.037892,1.222e-05,16.624595817981294,0.033171878747957274,0.447804,0.0781171,-0.111414,0.0280083,-7.417732789330613e-05,0.0007918099308730952,-0.000174925,9.277,0.1023914058893616,8.572,0.028,0.75769653,0.021260291625,0.69869653,0.050990195136,0.023429357415931495,0.18050534176472963,0.060680955872512765
ZTF20aauuiri,0.0552402,0.00300832,17.80049159418206,0.038184928514502475,0.270463,0.151169,-0.0172513,0.0331327,0.000554516822630621,0.0010546800919844748,-0.000405152,9.416,0.1077032961426901,7.555,0.142,0.84369653,0.026907248094,0.27569653,0.395297356429,0.08283270208061676,0.18696297452108668,0.0778148690275355
ZTF20aauwjmw,0.0305173,1.566e-05,17.05992649256242,0.03656180729373033,-1.7856,0.125937,0.00662797,0.0330177,6.615112134955155e-05,0.0009918689895481794,-0.000340091,10.51,0.1836191711123868,9.969,0.108,1.28469653,0.018439088915,1.30369653,0.018439088915,0.2218094296438483,0.1864935616867568,0.07668017051762573
ZTF20aavhire,0.0373663,1.419e-05,17.06203224531761,0.04036308486078123,0.453041,0.183723,0.113914,0.0352015,0.0005035837917351375,0.00118972776868646,-0.000764298,9.992,0.1203702621082134,9.719,0.059,1.20269653,0.018439088915,1.26569653,0.018439088915,-0.1938013155235845,0.19010926839986764,0.08509720284200242
ZTF20aavnnat,0.0321917,1.677e-05,16.96808513611753,0.032343638232900866,-2.12961,0.0370524,-0.00364755,0.0262748,-6.726849286267417e-05,0.0007382986287376541,-0.00010854,10.426,0.1069766329625306,8.46,0.053,1.16069653,0.019849433241,1.01469653,0.041012193309,-0.0064426972724709874,0.1784320611801468,0.05420332514703911
ZTF20aavnnkm,0.0547213,0.00294109,17.660387277263688,0.03627234523446268,0.800825,0.108423,-0.0502301,0.0303909,0.0010613729549645374,0.000934762273367755,0.000180426,8.938,0.1312440474840669,9.024,0.102,1.56869653,0.048795491595,1.68569653,0.147003401321,0.13662784356287036,0.18259271317958825,0.06663406715999988
ZTF20aavnnzx,0.0580507,0.00042207,18.821025985902338,0.03379639797797359,-1.17439,0.0541912,0.202374,0.0268173,0.0003395164115741144,0.0007977242491013174,0.000185752,9.112,0.1044030650891055,8.147,0.089,0.87069653,0.036055512755,0.79969653,0.160654909667,0.13152638606959374,0.17812667626524195,0.053189404934651276
ZTF20aavrloz,0.0433212,2.074e-05,17.5179542684316,0.031988915014452515,-1.84214,0.0468648,-0.0625444,0.025833,-2.4307774413236723e-05,0.0007156343753166203,-8.38266e-05,10.531,0.1712337583538947,8.323,0.155,1.36969653,0.018439088915,1.91569653,0.662837084056,0.18296113288259913,0.1781941301049408,0.05341486688045353
